-48.2500	-71.8333	679.00
-48.3333	-71.8333	680.00
-48.4167	-71.8333	681.00
-48.5000	-71.8333	682.00
-48.5833	-71.9167	683.00
-48.6667	-71.8333	684.00
-48.6667	-71.7500	685.00
-48.7500	-71.7500	686.00
-48.8333	-71.7500	687.00
-48.9167	-71.7500	688.00
-49.0000	-71.7500	689.00
-49.0000	-71.6667	690.00
-49.0833	-71.7500	691.00
-49.1667	-71.7500	692.00
-49.2500	-71.7500	693.00
-49.2500	-71.6667	694.00
-49.3333	-71.6667	695.00
-49.4167	-71.6667	696.00
-49.5000	-71.6667	697.00
-49.6667	-71.6667	698.00
-49.7500	-71.6667	699.00
-49.8333	-71.6667	700.00
-49.9167	-71.6667	701.00
-50.0000	-71.6667	702.00
-50.0833	-71.6667	703.00
-50.1667	-71.6667	704.00
-50.2500	-71.6667	705.00
-50.3333	-71.6667	706.00
-50.4167	-71.6667	707.00
-50.5000	-71.6667	708.00
-50.5833	-71.6667	709.00
-50.6667	-71.6667	710.00
-50.8333	-71.7500	711.00
-51.0000	-71.8333	712.00
-51.0833	-71.8333	713.00
-51.3333	-71.9167	714.00
-51.6667	-72.0000	715.00
-51.6667	-71.9167	716.00
-51.5833	-71.8333	717.00
-51.5000	-71.7500	718.00
-51.3333	-71.6667	719.00
-51.2500	-71.5833	720.00
-51.3333	-71.5833	721.00
-51.4167	-71.5833	722.00
-51.3333	-71.5000	723.00
-51.4167	-71.5000	724.00
-51.5000	-71.5000	725.00
-51.5833	-71.5000	726.00
-51.5833	-71.4167	727.00
-51.6667	-71.4167	728.00
-52.0833	-71.4167	729.00
-52.1667	-71.4167	730.00
-52.2500	-71.4167	731.00
-52.3333	-71.4167	732.00
-52.3333	-71.3333	733.00
-52.4167	-71.3333	734.00
-52.5000	-71.3333	735.00
-52.5833	-71.3333	736.00
-52.6667	-71.3333	737.00
-52.7500	-71.3333	738.00
-52.9167	-71.3333	739.00
-53.0000	-71.3333	740.00
-52.9167	-71.2500	741.00
-53.0000	-71.2500	742.00
-53.0833	-71.2500	743.00
-52.9167	-71.1667	744.00
-53.0000	-71.1667	745.00
-53.0833	-71.1667	746.00
-53.0000	-71.0833	747.00
-53.0833	-71.0833	748.00
-52.9167	-71.0000	749.00
-53.0000	-71.0000	750.00
-52.8333	-70.9167	751.00
-52.9167	-70.9167	752.00
-52.8333	-70.8333	753.00
-52.9167	-70.8333	754.00
-52.8333	-70.7500	755.00
-52.9167	-70.7500	756.00
